id,updated_at,predicted_at,building_component,building_component_keyword,bim360_account_id,bim360_project_id
912a0928-1599-459b-b703-92e9c6ac1f29,2025-08-08 05:46:44.711,2025-08-08 09:23:20.260022,Ramp,slab,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
912a0928-1599-459b-b703-92e9c6ac1f29,2025-08-08 05:46:44.711,2025-08-08 09:23:20.260022,Slab,slab,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
912a0928-1599-459b-b703-92e9c6ac1f29,2025-08-08 05:46:44.711,2025-08-08 09:23:20.260022,Foundation,footing,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
912a0928-1599-459b-b703-92e9c6ac1f29,2025-08-08 05:46:44.711,2025-08-08 09:23:20.260022,Ramp,footing,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
912a0928-1599-459b-b703-92e9c6ac1f29,2025-08-08 05:46:44.711,2025-08-08 09:23:20.260022,Slab,footing,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
cb6ebf4d-e2f9-43b2-a076-37e25ba5b267,2025-08-21 15:50:10.777,2025-08-21 16:09:08.893549,Reinforcing Elements,slab,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
cb6ebf4d-e2f9-43b2-a076-37e25ba5b267,2025-08-21 15:50:10.777,2025-08-21 16:09:08.893549,Slab,slab,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
cb6ebf4d-e2f9-43b2-a076-37e25ba5b267,2025-08-21 15:50:10.777,2025-08-21 16:09:08.893549,Reinforcing Elements,reinforce,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
cb6ebf4d-e2f9-43b2-a076-37e25ba5b267,2025-08-21 15:50:10.777,2025-08-21 16:09:08.893549,Slab,reinforce,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
974dd3ab-d863-4dad-b8cd-6daac1016478,2025-08-28 05:46:24.521,2025-08-28 09:26:16.493492,Column,column,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac
