issue_id,bim360_account_id,bim360_project_id,display_id,title,description,type_id,subtype_id,status,assignee_id,assignee_type,due_date,location_id,location_details,linked_document_urn,owner_id,root_cause_id,root_cause_category_id,response,response_by,response_at,opened_by,opened_at,closed_by,closed_at,created_by,created_at,updated_by,updated_at,start_date,deleted_at,snapshot_urn,published,gps_coordinates,deleted_by
56cd423c-ba07-46dc-83ab-c012ed913aa5,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,7,5th floor framing plan,5th floor framing plan,deb11110-0d4c-52d9-9d83-5aac4e9347f6,69a1104c-cee4-5030-9cb0-a7dd17c83de7,closed,NTHFQB8P8X3C,user,2025-07-08 00:00:00,8dd7807e-e644-45ca-b47e-aa20abfd8b76,5th floor,urn:adsk.wipprod:dm.lineage:bleGVEwXSCC3NcMpFZdPQA,NTHFQB8P8X3C,,,,,,NTHFQB8P8X3C,2025-07-05 06:26:56.646,NTHFQB8P8X3C,2025-08-20 07:28:30.927,NTHFQB8P8X3C,2025-07-05 06:26:56.656,CMJ2N3U8MSMRM8ZA,2025-08-27 06:53:43.175,2025-07-05 00:00:00,,urn:adsk.objects:os.object:ng-issues-prod-f679f4cf-c089-4a2b-9b84-b14129630601/bfc2eee3-cd1d-4ff5-8866-fcbfe8043ac4,t,,
bcc9998a-a93f-4e9f-82df-6ef4e73ed084,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,5,3rd floor framing plan,3rd floor framing plan,deb11110-0d4c-52d9-9d83-5aac4e9347f6,69a1104c-cee4-5030-9cb0-a7dd17c83de7,closed,NTHFQB8P8X3C,user,2025-07-08 00:00:00,8dd7807e-e644-45ca-b47e-aa20abfd8b76,3rd floor,urn:adsk.wipprod:dm.lineage:cxf4rnJLT06hmlN7-SfJFw,NTHFQB8P8X3C,80a060d3-4647-4352-bd1d-ca93ff4985bc,369f1b01-8c1a-445f-a5f3-85b1adbb9a14,,,,NTHFQB8P8X3C,2025-07-05 05:48:56.878,NTHFQB8P8X3C,2025-08-20 07:28:23.537,NTHFQB8P8X3C,2025-07-05 05:48:56.886,CMJ2N3U8MSMRM8ZA,2025-08-27 06:54:08.732,2025-07-05 00:00:00,,urn:adsk.objects:os.object:ng-issues-prod-f679f4cf-c089-4a2b-9b84-b14129630601/760e0d7a-116d-4276-bf2b-3c4a189e9f33,t,,
f8328f45-7a32-4d16-b3f7-bf2d55ea9309,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,4,2nd Floor Framing Plan,Comments for Second floor framing,deb11110-0d4c-52d9-9d83-5aac4e9347f6,69a1104c-cee4-5030-9cb0-a7dd17c83de7,closed,NTHFQB8P8X3C,user,2025-07-03 00:00:00,8dd7807e-e644-45ca-b47e-aa20abfd8b76,,urn:adsk.wipprod:dm.lineage:wpQTaxWRTyCC2aPNYEzbAg,NTHFQB8P8X3C,,,,,,NTHFQB8P8X3C,2025-07-01 10:41:09.903,NTHFQB8P8X3C,2025-08-20 07:28:18.593,NTHFQB8P8X3C,2025-07-01 10:41:09.915,CMJ2N3U8MSMRM8ZA,2025-08-27 06:54:25.539,2025-07-01 00:00:00,,urn:adsk.objects:os.object:ng-issues-prod-f679f4cf-c089-4a2b-9b84-b14129630601/654257fa-4f80-4edf-ac5b-c94e45a3e12e,t,,
82ca9e2d-55c9-422d-9dc6-df8b3d618ed0,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,1,Quality,,2b8d5102-2538-55ef-82ac-31192871aa54,3cf5ddec-23fc-54b0-940e-110de2673ce7,closed,,,,,,,DQ72WAMCK3PT3T58,,,,,,DQ72WAMCK3PT3T58,2025-04-30 11:16:51.102,CMJ2N3U8MSMRM8ZA,2025-07-17 10:27:17.156,DQ72WAMCK3PT3T58,2025-04-30 11:16:51.112,CMJ2N3U8MSMRM8ZA,2025-07-17 10:27:17.162,,,,t,,
74e95506-c7f6-48be-b976-72a29c323d7b,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,1,Safety,,3c5cb721-860a-5cd3-84ab-9b3647fe0ca8,c88d6fd7-b9c0-50af-938b-e2deef8e6292,open,,,,,,,U732BF28QXVF87C9,,,,,,U732BF28QXVF87C9,2025-04-30 10:07:56.129,,,U732BF28QXVF87C9,2025-04-30 10:07:56.137,U732BF28QXVF87C9,2025-04-30 10:08:09.883,,2025-04-30 10:08:09.873,,t,,U732BF28QXVF87C9
12344a97-90e9-4978-9704-bf47e5a5fd08,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,2,Quality,,215b1958-c80f-5e54-81fd-a850ebcd6871,7d7396a3-c6f9-5fce-853a-6fc7eb1eebc5,open,,,,,,,U732BF28QXVF87C9,,,,,,U732BF28QXVF87C9,2025-04-30 10:10:55.678,,,U732BF28QXVF87C9,2025-04-30 10:10:55.688,U732BF28QXVF87C9,2025-04-30 10:15:04.645,,2025-04-30 10:15:04.638,,t,,U732BF28QXVF87C9
e6813bc8-639a-44b0-af21-86fbe8376b22,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,3,Quality,,ef5912f4-c5c3-5b14-bab4-29596f7ff320,43deefcc-5b55-5097-aebd-e71b17123ef8,open,,,,,,,7M5KQ3PKABFC,,,,,,7M5KQ3PKABFC,2025-04-30 10:11:03.113,,,7M5KQ3PKABFC,2025-04-30 10:11:03.12,7M5KQ3PKABFC,2025-04-30 10:11:58.205,,2025-04-30 10:11:58.182,,t,,7M5KQ3PKABFC
73cc3c1c-9ede-4bf6-9d51-81a8f803dc9a,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,24,Quality,,ef5912f4-c5c3-5b14-bab4-29596f7ff320,43deefcc-5b55-5097-aebd-e71b17123ef8,completed,U8Q2F3P4M3PWWQXF,user,2025-07-26 00:00:00,dd232eee-df24-4078-8957-ec9f257f8519,B-1 floor slab Pour-3 and Partly pour -4 from D wall to ST-1 and Ramp To Next grid of STP.,,U8Q2F3P4M3PWWQXF,72bf550a-d9d9-41c6-ad83-a9d252d20707,a5cc6ec9-7e42-4413-b90d-1e3dcb6ad61c,,,,U8Q2F3P4M3PWWQXF,2025-07-26 04:37:37.237,,,U8Q2F3P4M3PWWQXF,2025-07-26 04:37:37.245,KNL28BHPJJMCM75F,2025-08-25 10:12:18.446,2025-07-26 00:00:00,,,t,,
8a77c0fe-ee29-400a-bf8a-5b2ce2c8f5ab,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,20,Uploading of Drawings on ACC Platform & Adding Description,"Staircase-05 structure GFC hard copy drawings issued on 31st May-25 but same has not been uploaded on ACC platform. Please upload the same immediately. 
Also, previously uploaded drawings have no description. Please add description for make it easier to search and locate specific drawings.",73f362e6-0dfb-5542-bf8c-a1766e64d41a,dbf90cc6-eaa3-5df9-845a-17766e04d468,closed,67E2T63RRMUGH3NG,user,2025-06-23 00:00:00,93459eb9-8896-4b2e-8442-ead0ffd1fec2,,,CMJ2N3U8MSMRM8ZA,,,,,,CMJ2N3U8MSMRM8ZA,2025-06-18 06:01:24.214,CMJ2N3U8MSMRM8ZA,2025-08-02 10:52:22.812,CMJ2N3U8MSMRM8ZA,2025-06-18 06:01:24.233,CMJ2N3U8MSMRM8ZA,2025-08-02 10:53:25.018,2025-06-18 00:00:00,,,t,,
00bfefb0-bb60-4f75-a0d1-2fbd22d7b829,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,23,Quality,Shear wall column rings were cut.,ef5912f4-c5c3-5b14-bab4-29596f7ff320,43deefcc-5b55-5097-aebd-e71b17123ef8,completed,U8Q2F3P4M3PWWQXF,user,2025-07-29 00:00:00,93459eb9-8896-4b2e-8442-ead0ffd1fec2,"Basement-2, near staircase-1",,YNUJS2S8LSSR8AJW,72bf550a-d9d9-41c6-ad83-a9d252d20707,a5cc6ec9-7e42-4413-b90d-1e3dcb6ad61c,,,,YNUJS2S8LSSR8AJW,2025-07-25 15:35:28.554,,,YNUJS2S8LSSR8AJW,2025-07-25 15:35:28.561,KNL28BHPJJMCM75F,2025-08-25 10:12:35.582,2025-07-25 00:00:00,,,t,,
ceaf6e02-24d6-4ae8-8e84-a8a884429ea0,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,22,B-1 Slab Snag,B-1 Slab From Grid Y-4 To X-20 / X-13 To X-8,ef5912f4-c5c3-5b14-bab4-29596f7ff320,60b2d2b7-f066-41a5-bff5-c7c7e423d694,completed,U8Q2F3P4M3PWWQXF,user,2025-06-27 00:00:00,dd232eee-df24-4078-8957-ec9f257f8519,B-1 Slab From Grid Y-4 To X-20 / X-13 To X-8,,U8Q2F3P4M3PWWQXF,6471dddc-fee8-4547-b970-cdf20153eaa1,a5cc6ec9-7e42-4413-b90d-1e3dcb6ad61c,,,,U8Q2F3P4M3PWWQXF,2025-06-27 10:24:09.007,,,U8Q2F3P4M3PWWQXF,2025-06-27 10:24:09.014,KNL28BHPJJMCM75F,2025-08-25 10:12:47.162,2025-06-27 00:00:00,,,t,,
9cb2de3e-7315-4c35-9388-0d8cbf180f36,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,19,Issuance of Hard Copy Drawings,"Staircase 2 & 3 drawings shop copies shared via mail on 26th Apr-24, but hard copies for the same still awaited. Please issue at the earliest.",73f362e6-0dfb-5542-bf8c-a1766e64d41a,328abc87-6ea6-5ee5-9de8-87474377040d,closed,67E2T63RRMUGH3NG,user,2025-06-20 00:00:00,93459eb9-8896-4b2e-8442-ead0ffd1fec2,,,CMJ2N3U8MSMRM8ZA,,,,,,CMJ2N3U8MSMRM8ZA,2025-06-18 05:42:45.255,CMJ2N3U8MSMRM8ZA,2025-08-28 12:09:00.529,CMJ2N3U8MSMRM8ZA,2025-06-18 05:42:45.278,CMJ2N3U8MSMRM8ZA,2025-08-28 12:09:34.388,2025-06-18 00:00:00,,,t,,
75308c44-9188-43c1-a95d-d20ae24f8b85,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,4,Create Review,,ef5912f4-c5c3-5b14-bab4-29596f7ff320,60b2d2b7-f066-41a5-bff5-c7c7e423d694,draft,,,,d807ddf5-77c6-493f-8ceb-21db9bab24f0,,,7M5KQ3PKABFC,,,,,,7M5KQ3PKABFC,2025-04-30 10:16:50.274,,,7M5KQ3PKABFC,2025-04-30 10:16:50.288,CMJ2N3U8MSMRM8ZA,2025-07-25 05:27:44.126,,2025-07-25 05:27:44.12,,t,,CMJ2N3U8MSMRM8ZA
55e832d8-3afc-45f6-893e-685292eaa3b9,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,5,Quality,Strengthening of Column,ef5912f4-c5c3-5b14-bab4-29596f7ff320,43deefcc-5b55-5097-aebd-e71b17123ef8,open,K2J2KRKSN8WCREQG,user,2025-05-10 00:00:00,17863512-5efd-44af-8976-63ba4504c880,C82,,DQ72WAMCK3PT3T58,72bf550a-d9d9-41c6-ad83-a9d252d20707,a5cc6ec9-7e42-4413-b90d-1e3dcb6ad61c,,,,DQ72WAMCK3PT3T58,2025-05-06 10:29:18.186,,,DQ72WAMCK3PT3T58,2025-05-06 10:29:18.192,K2J2KRKSN8WCREQG,2025-05-07 06:25:48.87,2025-05-06 00:00:00,,,f,,
0bba6213-bed0-47be-b72e-d0b2422577a0,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,6,Quality,"Honey combing in column, poor workmanship",ef5912f4-c5c3-5b14-bab4-29596f7ff320,43deefcc-5b55-5097-aebd-e71b17123ef8,open,U8Q2F3P4M3PWWQXF,user,,930fe27d-3372-4641-a45b-d470180eaa22,,,DQ72WAMCK3PT3T58,,,,,,DQ72WAMCK3PT3T58,2025-05-07 08:12:34.695,,,DQ72WAMCK3PT3T58,2025-05-07 08:12:34.709,CMJ2N3U8MSMRM8ZA,2025-05-27 06:08:19.632,,2025-05-27 06:08:19.624,,t,,CMJ2N3U8MSMRM8ZA
8e91194f-dac4-4ae2-90d9-c84facba042f,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,7,Drawing Issue,,8c4b2e49-93e8-5aa3-b9f3-682c6ab54cc6,40c4539f-0f46-52bb-8618-a1c3e44eec72,open,,,,,,,DQ72WAMCK3PT3T58,,,,,,DQ72WAMCK3PT3T58,2025-05-07 08:14:33.308,,,DQ72WAMCK3PT3T58,2025-05-07 08:14:33.33,CMJ2N3U8MSMRM8ZA,2025-05-17 06:31:31.299,,2025-05-17 06:31:31.295,,t,,CMJ2N3U8MSMRM8ZA
044549a5-c375-4d86-9865-ef82c6c80072,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,21,Snag,,ef5912f4-c5c3-5b14-bab4-29596f7ff320,60b2d2b7-f066-41a5-bff5-c7c7e423d694,open,,,,,,,U8Q2F3P4M3PWWQXF,,,,,,U8Q2F3P4M3PWWQXF,2025-06-27 10:23:53.299,,,U8Q2F3P4M3PWWQXF,2025-06-27 10:23:53.309,CMJ2N3U8MSMRM8ZA,2025-07-25 05:27:55.424,,2025-07-25 05:27:55.417,,t,,CMJ2N3U8MSMRM8ZA
094eac74-0361-4351-bdb0-9f25d8eff195,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,13,Issuance of Structure GFC drawings Hard Copy,"G. Floor & 1st Floor Structure GFC drawings hard copy still awaited.  Please issue at the earliest.
Soft copy received on 6th Apr-25 via mail.",73f362e6-0dfb-5542-bf8c-a1766e64d41a,328abc87-6ea6-5ee5-9de8-87474377040d,closed,67E2T63RRMUGH3NG,user,2025-05-23 00:00:00,80429a9b-4267-4bad-a373-2c2d2e3a039b,G. Floor & 1st Floor,,CMJ2N3U8MSMRM8ZA,,,,,,CMJ2N3U8MSMRM8ZA,2025-05-22 04:23:12.599,CMJ2N3U8MSMRM8ZA,2025-05-29 12:54:07.004,CMJ2N3U8MSMRM8ZA,2025-05-22 04:23:12.699,CMJ2N3U8MSMRM8ZA,2025-05-29 12:54:07.013,2025-04-10 00:00:00,,,t,,
8ef4a21e-007e-4a2d-b872-6637b181cb30,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,16,Quality,Top exta bar is shorter in length. Required 1200mm but provided 950 mm only.,ef5912f4-c5c3-5b14-bab4-29596f7ff320,43deefcc-5b55-5097-aebd-e71b17123ef8,closed,KNL28BHPJJMCM75F,user,2025-05-31 00:00:00,ad01b2da-c70e-4e12-802b-1788ca4e16ed,Slab ( Grid no. X8-X12/Y1-Y5),,YNUJS2S8LSSR8AJW,a4ccf064-9ec2-4171-9d55-4dda71dacd67,a5cc6ec9-7e42-4413-b90d-1e3dcb6ad61c,,,,YNUJS2S8LSSR8AJW,2025-05-31 05:04:10.189,YNUJS2S8LSSR8AJW,2025-07-25 09:26:52.902,YNUJS2S8LSSR8AJW,2025-05-31 05:04:10.194,YNUJS2S8LSSR8AJW,2025-07-25 09:27:30.992,2025-05-30 00:00:00,,,t,,
ca7ec7c4-99ee-47c8-a40d-a3856d799e7b,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,8,Ignorance of Procedure,,834ef3ea-978b-5e6f-bc7f-ec1aec9cbec7,b7998020-2d19-5ac3-919e-71cc1a5693c1,open,,,,80429a9b-4267-4bad-a373-2c2d2e3a039b,,,U8Q2F3P4M3PWWQXF,,,,,,U8Q2F3P4M3PWWQXF,2025-05-11 13:02:45.001,,,U8Q2F3P4M3PWWQXF,2025-05-11 13:02:45.008,U8Q2F3P4M3PWWQXF,2025-05-12 10:23:50.613,,2025-05-12 10:23:50.605,,t,,U8Q2F3P4M3PWWQXF
a1fba539-7fba-445a-8131-24059dac7220,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,9,Quality,,ef5912f4-c5c3-5b14-bab4-29596f7ff320,43deefcc-5b55-5097-aebd-e71b17123ef8,open,U8Q2F3P4M3PWWQXF,user,2025-05-16 00:00:00,930fe27d-3372-4641-a45b-d470180eaa22,Cf2,,YNUJS2S8LSSR8AJW,72bf550a-d9d9-41c6-ad83-a9d252d20707,a5cc6ec9-7e42-4413-b90d-1e3dcb6ad61c,,,,YNUJS2S8LSSR8AJW,2025-05-12 10:57:04.954,,,YNUJS2S8LSSR8AJW,2025-05-12 10:57:04.961,YNUJS2S8LSSR8AJW,2025-05-12 11:54:04.596,2025-05-12 00:00:00,2025-05-12 11:54:04.588,,t,,YNUJS2S8LSSR8AJW
b28b940d-5753-477e-a82f-398b76a0d1ab,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,10,Quality,,ef5912f4-c5c3-5b14-bab4-29596f7ff320,43deefcc-5b55-5097-aebd-e71b17123ef8,open,U8Q2F3P4M3PWWQXF,user,,,,,YNUJS2S8LSSR8AJW,,,,,,YNUJS2S8LSSR8AJW,2025-05-12 11:55:15.098,,,YNUJS2S8LSSR8AJW,2025-05-12 11:55:15.103,YNUJS2S8LSSR8AJW,2025-05-12 12:19:54.664,,2025-05-12 12:19:54.657,,t,,YNUJS2S8LSSR8AJW
6c0d5ffc-d71c-4e27-b4da-c10a001f32a1,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,12,Quality,"Links are improperly fixed, and hooks are not bent to the required 135°.",ef5912f4-c5c3-5b14-bab4-29596f7ff320,43deefcc-5b55-5097-aebd-e71b17123ef8,closed,YNUJS2S8LSSR8AJW,user,2025-05-17 00:00:00,ad01b2da-c70e-4e12-802b-1788ca4e16ed,"C-74, Grid no.-Y5/X7",,YNUJS2S8LSSR8AJW,72bf550a-d9d9-41c6-ad83-a9d252d20707,a5cc6ec9-7e42-4413-b90d-1e3dcb6ad61c,,,,YNUJS2S8LSSR8AJW,2025-05-14 10:45:11.403,YNUJS2S8LSSR8AJW,2025-05-27 12:11:44.982,YNUJS2S8LSSR8AJW,2025-05-14 10:00:59.039,YNUJS2S8LSSR8AJW,2025-05-27 12:16:52.012,2025-05-14 00:00:00,,,t,,
3742640f-7a9b-4284-b9a9-57d833894151,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,11,Quality,,ef5912f4-c5c3-5b14-bab4-29596f7ff320,43deefcc-5b55-5097-aebd-e71b17123ef8,open,,,,ad01b2da-c70e-4e12-802b-1788ca4e16ed,,,DQ72WAMCK3PT3T58,,,,,,DQ72WAMCK3PT3T58,2025-05-14 09:15:08.354,,,DQ72WAMCK3PT3T58,2025-05-14 09:15:08.36,CMJ2N3U8MSMRM8ZA,2025-05-17 06:31:58.165,,2025-05-17 06:31:58.161,,t,,CMJ2N3U8MSMRM8ZA
3deb9059-829a-4753-98c7-0c2006473c5b,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,14,Quality,Stirrups hooks are not bend properly as per drawing.,ef5912f4-c5c3-5b14-bab4-29596f7ff320,43deefcc-5b55-5097-aebd-e71b17123ef8,closed,KNL28BHPJJMCM75F,user,2025-05-31 00:00:00,ad01b2da-c70e-4e12-802b-1788ca4e16ed,Beam and slab (Grid X8-X12/Y1-Y5),,YNUJS2S8LSSR8AJW,72bf550a-d9d9-41c6-ad83-a9d252d20707,a5cc6ec9-7e42-4413-b90d-1e3dcb6ad61c,,,,YNUJS2S8LSSR8AJW,2025-05-31 04:16:19.826,YNUJS2S8LSSR8AJW,2025-06-13 13:41:06.762,YNUJS2S8LSSR8AJW,2025-05-31 04:16:19.837,YNUJS2S8LSSR8AJW,2025-06-13 13:41:06.766,2025-05-30 00:00:00,,,t,,
a95f6b04-0ce7-43fa-b172-7da4631d625e,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,15,Quality,Cover block not provided in beam vertical  face.,ef5912f4-c5c3-5b14-bab4-29596f7ff320,43deefcc-5b55-5097-aebd-e71b17123ef8,closed,KNL28BHPJJMCM75F,user,2025-05-31 00:00:00,ad01b2da-c70e-4e12-802b-1788ca4e16ed,Beam & Slab (Grid no. X8-X12/Y1-Y5),,YNUJS2S8LSSR8AJW,72bf550a-d9d9-41c6-ad83-a9d252d20707,a5cc6ec9-7e42-4413-b90d-1e3dcb6ad61c,,,,YNUJS2S8LSSR8AJW,2025-05-31 04:52:40.728,YNUJS2S8LSSR8AJW,2025-06-11 12:39:18.208,YNUJS2S8LSSR8AJW,2025-05-31 04:52:40.839,YNUJS2S8LSSR8AJW,2025-06-11 12:39:18.216,2025-05-30 00:00:00,,,t,,
36b8ba42-8886-457d-9358-f9a9a972c51a,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,17,Safety,"1) Props are not securely fixed at the correct right angle.

2)Clear and safe access to the  area is not maintained.

3) Horizontal bracing for the props is not provided.",834ef3ea-978b-5e6f-bc7f-ec1aec9cbec7,4f8387fa-62fe-5c6a-ab60-8cb2cf6ce0da,closed,KNL28BHPJJMCM75F,user,2025-06-02 00:00:00,ad01b2da-c70e-4e12-802b-1788ca4e16ed,Slab (Grid no.  X8-X12/Y1-Y5),,YNUJS2S8LSSR8AJW,2ed65fa9-dfcd-4bc3-876d-922c4d01d59e,93d1b9cb-deb0-4166-9a48-5f0227feaacb,,,,YNUJS2S8LSSR8AJW,2025-05-31 05:48:28.758,YNUJS2S8LSSR8AJW,2025-06-19 07:03:45.383,YNUJS2S8LSSR8AJW,2025-05-31 05:48:28.765,YNUJS2S8LSSR8AJW,2025-06-19 10:37:09.735,2025-05-31 00:00:00,,,t,,
e06ad26c-f865-4907-88d5-52aec0b5cd14,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,18,CONSTRUCTION,REQUIRED SITE PHOTOS TO RESOLVE RFI -01,f84b303d-14f9-59e2-99c9-3601e3cc989e,bcd79edd-1e7c-504e-8c10-822f9b532b82,completed,H4J29KZBMAKAE737,user,2025-06-09 00:00:00,80429a9b-4267-4bad-a373-2c2d2e3a039b,VRINDAVAN COURTYARD,,H4J29KZBMAKAE737,a4ccf064-9ec2-4171-9d55-4dda71dacd67,a5cc6ec9-7e42-4413-b90d-1e3dcb6ad61c,,,,H4J29KZBMAKAE737,2025-06-07 11:31:36.133,H4J29KZBMAKAE737,2025-06-11 11:30:16.075,H4J29KZBMAKAE737,2025-06-07 11:31:36.155,CMJ2N3U8MSMRM8ZA,2025-08-28 05:17:08.451,2025-06-07 00:00:00,,,t,,
2c64b87a-4391-4a66-a035-3672a9d35e72,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,5,Coordination-Ground floor framing,GROUND FLOOR FRAMING PLAN,1ffcab6a-02aa-5222-afa9-14994ba4f74f,1e40b8bf-ba90-57bf-be33-9ebf49067048,open,FM42EJFZPNC5F3HF,user,2025-08-14 00:00:00,9345131c-2669-4a60-83d8-42ec834cc2b6,GROUND FLOOR,urn:adsk.wipprod:dm.lineage:ka35jmprQIyvplbqvX8oLw,NTHFQB8P8X3C,,,,,,NTHFQB8P8X3C,2025-08-12 09:48:30.692,,,NTHFQB8P8X3C,2025-08-12 09:48:30.708,NTHFQB8P8X3C,2025-08-12 10:37:15.009,2025-08-12 00:00:00,,urn:adsk.objects:os.object:ng-issues-prod-f6ab14eb-1a66-4ea5-8a0f-0afbda444403/48aa4d0a-f161-43cb-afe9-3fbcd365b100,t,,
4397930a-6a34-4f6c-b4c6-017c8263017d,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,3,Coordination,Basement 1- Framing Comments,1ffcab6a-02aa-5222-afa9-14994ba4f74f,1e40b8bf-ba90-57bf-be33-9ebf49067048,open,FM42EJFZPNC5F3HF,user,2025-08-06 00:00:00,9345131c-2669-4a60-83d8-42ec834cc2b6,,urn:adsk.wipprod:dm.lineage:ZCkU29jlSm2txqFv1fI7hQ,NTHFQB8P8X3C,a4ccf064-9ec2-4171-9d55-4dda71dacd67,a5cc6ec9-7e42-4413-b90d-1e3dcb6ad61c,,,,NTHFQB8P8X3C,2025-08-04 09:36:23.419,,,NTHFQB8P8X3C,2025-08-04 09:36:23.429,NTHFQB8P8X3C,2025-08-04 09:42:51.483,2025-08-04 00:00:00,,urn:adsk.objects:os.object:ng-issues-prod-f6ab14eb-1a66-4ea5-8a0f-0afbda444403/30666ec4-367f-425f-a786-37637ba3056f,t,,
0a8da280-df07-4d5a-8a25-76324cde41f5,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,4,Coordination,,1ffcab6a-02aa-5222-afa9-14994ba4f74f,1e40b8bf-ba90-57bf-be33-9ebf49067048,open,FM42EJFZPNC5F3HF,user,2025-08-06 00:00:00,9345131c-2669-4a60-83d8-42ec834cc2b6,,urn:adsk.wipprod:dm.lineage:VrBugw7BTAuq_wAyn_8JYg,NTHFQB8P8X3C,80a060d3-4647-4352-bd1d-ca93ff4985bc,369f1b01-8c1a-445f-a5f3-85b1adbb9a14,,,,NTHFQB8P8X3C,2025-08-04 09:43:45.227,,,NTHFQB8P8X3C,2025-08-04 09:43:45.232,NTHFQB8P8X3C,2025-08-04 09:45:56.973,2025-08-04 00:00:00,,urn:adsk.objects:os.object:ng-issues-prod-f6ab14eb-1a66-4ea5-8a0f-0afbda444403/e75b6e3d-e849-47e8-af32-571a96e2f128,t,,
5874a4af-61cb-4e4c-9602-04c2781380b8,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,1,Review Process Pending,"Dear Sir,
Review no. 2  & 3 initiated by structure consultant on 17th Jun-25 & 19th Jun-25 respectively, which is still pending. Please review the drawings.",1ffcab6a-02aa-5222-afa9-14994ba4f74f,1e40b8bf-ba90-57bf-be33-9ebf49067048,closed,G5LJ2CH9PRAMRT7X,user,2025-07-05 00:00:00,ea1b2d39-d68d-40e7-b5dd-86a36c56e758,,,CMJ2N3U8MSMRM8ZA,80a060d3-4647-4352-bd1d-ca93ff4985bc,369f1b01-8c1a-445f-a5f3-85b1adbb9a14,,,,CMJ2N3U8MSMRM8ZA,2025-07-02 09:39:59.305,CMJ2N3U8MSMRM8ZA,2025-08-05 05:30:26.27,CMJ2N3U8MSMRM8ZA,2025-07-02 09:39:59.326,CMJ2N3U8MSMRM8ZA,2025-08-05 05:33:33.112,2025-07-02 00:00:00,,,t,,
