id,bim360_account_id,bim360_project_id,rfi_id,from_status,to_status,created_at,created_by
4db50d09-21d5-408b-98a2-f727f3acf8df,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,64ba1333-14ae-405b-88c4-869d2810e5b2,answeredRev1,answeredManager,2025-08-14 14:00:10.961,67E2T63RRMUGH3NG
82d28e98-98ab-4bfa-ac08-2031f869be54,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cd7c713a-ae11-4092-9580-89bc58188aa8,openRev2,answeredRev1,2025-08-14 14:21:11.679,67E2T63RRMUGH3NG
40354420-b599-4163-ae96-1df75800ca83,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cd7c713a-ae11-4092-9580-89bc58188aa8,answeredRev1,answeredManager,2025-08-14 14:21:19.395,67E2T63RRMUGH3NG
80be362d-3de1-4df1-a211-fbc9b721b7e5,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,e2dce441-b9cf-4d11-b0bf-3ce7ca23cdf4,submitted,openRev1,2025-08-20 10:04:15.734,SFB2VPYZKPQ7XEGT
e164cb28-d1c1-472d-9d73-a8d085c700e6,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,3cc85ced-2c3b-4bca-8a97-9986d0a7e360,openRev2,answeredRev1,2025-08-20 10:07:07.391,S762NMGBKUB423MM
c0ac5bc4-7bfd-4c3c-ad02-41628eab4af6,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,3cc85ced-2c3b-4bca-8a97-9986d0a7e360,answeredRev1,answeredManager,2025-08-20 10:08:37.144,S762NMGBKUB423MM
7a5b8229-1dde-4ba1-869a-bf6d22e5e8bb,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,d3a76424-f074-4c44-8407-32ea935f177a,submitted,openRev1,2025-08-20 10:09:01.027,SFB2VPYZKPQ7XEGT
3c1d0bd8-c75d-4256-9211-53ee386b18c7,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,93b819ae-26c5-487f-a2b0-b427c708493d,submitted,openRev1,2025-08-20 10:10:02.96,SFB2VPYZKPQ7XEGT
3814e21e-2eee-4332-a2e7-d1d44c5c9694,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,3cc85ced-2c3b-4bca-8a97-9986d0a7e360,answeredManager,closed,2025-08-20 10:25:24.886,U8Q2F3P4M3PWWQXF
88e57cb1-25ef-4a45-8338-a7d84f30145a,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,93b819ae-26c5-487f-a2b0-b427c708493d,openRev1,answeredManager,2025-08-20 10:35:26.036,G5LJ2CH9PRAMRT7X
847d0919-7a70-43e5-a798-2ee294f92611,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,e2dce441-b9cf-4d11-b0bf-3ce7ca23cdf4,openRev1,answeredManager,2025-08-20 10:45:34.774,G5LJ2CH9PRAMRT7X
c24b9f10-1cd8-4c48-a594-4eaa6630767c,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,79d38989-fc0e-4b82-a3ee-4a3775d7c7d6,openRev2,answeredRev1,2025-08-20 10:50:05.773,FM42EJFZPNC5F3HF
3fee40c8-c990-45fb-a7b4-da708b6fd1fb,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,fe2169f5-b6cd-4241-b7a7-464aeb6ed752,openRev2,answeredRev1,2025-08-20 10:51:58.308,FM42EJFZPNC5F3HF
8957fe63-fcf5-49c6-921f-edc706fe9368,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,c8303991-6637-47f8-9144-8a38071905db,openRev2,answeredRev1,2025-08-20 10:52:44.886,FM42EJFZPNC5F3HF
4d00df7e-1ddf-426a-ba3c-c8d5f123e7e0,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,b97e32fe-3759-4e91-99b1-0f27419ab2da,openRev2,answeredRev1,2025-08-20 10:54:20.747,FM42EJFZPNC5F3HF
7accf27c-2f0d-4776-a315-791b15b95d5e,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,d3a76424-f074-4c44-8407-32ea935f177a,openRev1,answeredManager,2025-08-20 11:03:21.909,G5LJ2CH9PRAMRT7X
b8b8419a-e09b-4245-9470-93081ebc76f0,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,79d38989-fc0e-4b82-a3ee-4a3775d7c7d6,answeredRev1,answeredManager,2025-08-20 11:05:28.141,G5LJ2CH9PRAMRT7X
659bd7d3-fa5d-4856-9d82-83f772920f17,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,fe2169f5-b6cd-4241-b7a7-464aeb6ed752,answeredRev1,answeredManager,2025-08-20 11:05:48.329,G5LJ2CH9PRAMRT7X
1e44982f-752a-4db2-8549-97700de10a3a,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,b97e32fe-3759-4e91-99b1-0f27419ab2da,answeredRev1,answeredManager,2025-08-20 11:10:32.363,G5LJ2CH9PRAMRT7X
38394ca6-96f5-4f0d-80a7-0cd895033fe2,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,d3a76424-f074-4c44-8407-32ea935f177a,answeredManager,openRev1,2025-08-20 13:19:30.49,SFB2VPYZKPQ7XEGT
d3b3ece9-4fa3-4156-888f-c87b27c08061,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,93b819ae-26c5-487f-a2b0-b427c708493d,answeredManager,closed,2025-08-20 13:22:10.591,SFB2VPYZKPQ7XEGT
05a51daa-6aab-4c3c-af01-e603e96ac190,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,79d38989-fc0e-4b82-a3ee-4a3775d7c7d6,answeredManager,closed,2025-08-20 13:26:44.115,SFB2VPYZKPQ7XEGT
ee16b766-6a95-41b6-bfdb-2bca767cd2c5,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cb6ebf4d-e2f9-43b2-a076-37e25ba5b267,,openRev1,2025-08-20 13:54:30.108,U8Q2F3P4M3PWWQXF
5f13717a-3430-4416-bb43-68eeb3614d1f,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cb6ebf4d-e2f9-43b2-a076-37e25ba5b267,openRev1,openRev2,2025-08-20 13:56:37.358,U8Q2F3P4M3PWWQXF
7f3f4875-9721-429e-be85-b8de85bf518b,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cd7c713a-ae11-4092-9580-89bc58188aa8,answeredRev1,answeredManager,2025-08-26 14:17:29.98,67E2T63RRMUGH3NG
a4caf748-7b13-4aec-9deb-8fde34c31cca,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,71eb57cc-d3df-4afb-88eb-d3014399addc,openRev2,answeredRev1,2025-08-26 14:25:19.99,67E2T63RRMUGH3NG
59ff0bf2-d6a7-4fd2-92c7-7bf736dfa7dd,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,adf43e5c-df5e-4ec0-8266-ca4458007f25,openRev2,answeredRev1,2025-08-26 14:31:05.932,67E2T63RRMUGH3NG
4400332d-dbe1-43d3-9a23-21f7ec2e6896,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cd7c713a-ae11-4092-9580-89bc58188aa8,answeredManager,closed,2025-08-26 14:34:29.744,U8Q2F3P4M3PWWQXF
8a1469a4-0ca3-467b-9ae2-935903c9a20d,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,974dd3ab-d863-4dad-b8cd-6daac1016478,answeredManager,openRev1,2025-08-26 14:35:03.529,U8Q2F3P4M3PWWQXF
ca47fc2a-ab5d-457e-adae-aa7befe9b5e1,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,c1b95096-23e6-4519-8f28-09c0eb95fafd,openRev2,answeredRev1,2025-05-20 08:29:51.115,G5LJ2CH9PRAMRT7X
e49798cd-acf7-422f-a062-d7449ae3949e,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,c1b95096-23e6-4519-8f28-09c0eb95fafd,answeredRev1,answeredManager,2025-05-20 08:30:04.482,G5LJ2CH9PRAMRT7X
e811c1ab-9cf9-4abd-a4e0-8aebaba8208d,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,346cb945-c348-4f4c-8402-11dc4e7e4628,,open,2025-05-20 10:30:12.007,7XGJKR7GMJ4QN93J
97afe136-5027-4f72-bf2a-775421cda790,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,eabfeed2-bcf3-4530-b2c3-20fbdd3f965a,,submitted,2025-05-26 05:43:31.75,U8Q2F3P4M3PWWQXF
0e94000a-18b4-4d73-92ba-3102052bc7c7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,eabfeed2-bcf3-4530-b2c3-20fbdd3f965a,submitted,open,2025-05-26 05:46:53.538,U8Q2F3P4M3PWWQXF
29f7de4e-aa00-4085-ad73-ba6ddeb40944,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,16f0e834-6a58-48ab-b7f8-2c678dcbffaa,open,answered,2025-05-27 04:57:41.707,S762NMGBKUB423MM
7f38bbc9-8faa-4bcb-8766-b61781c61821,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,05050ce4-7eb8-47c5-b0d7-2463271de5c6,,draft,2025-06-01 09:37:56.573,WK7J3NJWMTCK9UWQ
bb8e5ead-a88a-46d0-beb6-2a909446483d,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,05050ce4-7eb8-47c5-b0d7-2463271de5c6,draft,submitted,2025-06-01 09:41:43.683,WK7J3NJWMTCK9UWQ
96b39ba1-92c2-47f8-a453-90e7f362a8d6,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,,draft,2025-06-01 09:45:09.533,WK7J3NJWMTCK9UWQ
8ebe3966-b9eb-4e6f-b246-6de516a32fe4,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,draft,submitted,2025-06-01 09:47:18.857,WK7J3NJWMTCK9UWQ
3dffbf6e-1d7b-4a46-83d7-e6a5fcfd7aaf,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,submitted,open,2025-06-01 10:59:39.013,U8Q2F3P4M3PWWQXF
2d69a3ad-1753-469c-808b-af253ea5b82c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,05050ce4-7eb8-47c5-b0d7-2463271de5c6,submitted,open,2025-06-01 11:01:34.527,U8Q2F3P4M3PWWQXF
1d50ad81-2c29-494f-8fbd-60c22ba9a715,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,05050ce4-7eb8-47c5-b0d7-2463271de5c6,open,answered,2025-06-02 04:05:59.871,67E2T63RRMUGH3NG
337bd97f-4924-43ec-af81-929930a1bec8,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,7282e0b3-873b-4574-bd2c-3fc97d553ee9,,submitted,2025-06-12 05:23:13.229,DVW2J8GUNHESYYKC
b41d8a03-3df4-43fe-abe7-0e289e78c517,bf996092-8d66-408a-8d8e-5065ca3330c2,ada6015d-9fce-4f2c-b20f-fc9122d2face,7282e0b3-873b-4574-bd2c-3fc97d553ee9,submitted,draft,2025-06-12 05:29:33.639,3NH2Q57QKQWJE37V
33c79875-e689-49af-b352-e48c109510f8,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,edd56e40-575f-4677-9b28-55fe6b858745,,open,2025-07-08 04:30:54.696,7XGJKR7GMJ4QN93J
042d9f9b-3e93-4b05-900b-f5ab396c9a6b,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,dab585c9-a66f-4494-9db2-798dc6fc7e3e,,submitted,2025-07-08 07:54:01.289,NXBJU9KZRN2LR6EX
09ff74e2-ce8f-4ae0-9512-d57be7a90fe1,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,dab585c9-a66f-4494-9db2-798dc6fc7e3e,submitted,openRev1,2025-07-08 07:57:34.241,SFB2VPYZKPQ7XEGT
dffbce66-3946-48cb-ab08-6b53cd5d4df9,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,dab585c9-a66f-4494-9db2-798dc6fc7e3e,openRev1,answeredManager,2025-07-08 10:31:49.701,G5LJ2CH9PRAMRT7X
1ad4cf58-0348-4b0d-8922-9a5d75b925d9,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,edd56e40-575f-4677-9b28-55fe6b858745,open,answered,2025-07-15 07:40:03.26,G5LJ2CH9PRAMRT7X
1f80d951-cefc-4ae3-8582-20f300cbbc75,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,edd56e40-575f-4677-9b28-55fe6b858745,answered,closed,2025-07-15 09:13:43.687,7XGJKR7GMJ4QN93J
04169a52-0ed6-47fd-ac0f-005ff828cb0b,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,64d26f6f-7580-4bc1-98ba-8ae54eed99fb,,open,2025-07-15 10:14:33.732,7XGJKR7GMJ4QN93J
b57faff9-5868-4d09-972d-b2b1ee5f9e78,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,b03f59d3-7897-46cc-83ec-36e8415858d3,,open,2025-07-15 11:14:01.579,7XGJKR7GMJ4QN93J
a4360680-2381-48a4-b3c0-abdd6da7b41b,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,912a0928-1599-459b-b703-92e9c6ac1f29,,draft,2025-07-30 05:36:42.163,WK7J3NJWMTCK9UWQ
2a43751f-8520-4e15-8f7a-8b907a77bae2,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,912a0928-1599-459b-b703-92e9c6ac1f29,draft,submitted,2025-07-30 05:37:27.63,WK7J3NJWMTCK9UWQ
b8e8a995-f6c9-4e99-9961-2ce381ab942e,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,912a0928-1599-459b-b703-92e9c6ac1f29,submitted,openRev1,2025-07-30 06:10:35.124,U8Q2F3P4M3PWWQXF
8aa8acd0-48ca-4a58-9432-3ba6d947e8f6,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,912a0928-1599-459b-b703-92e9c6ac1f29,openRev1,submitted,2025-07-30 09:39:41.421,S762NMGBKUB423MM
fa903146-1d14-4be0-8815-f905765ab339,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,c8303991-6637-47f8-9144-8a38071905db,,submitted,2025-08-13 10:24:32.553,4UJ23BUBLD77JPG2
4a3c376b-8397-4dd9-bbce-ca52990d6ed9,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,fe2169f5-b6cd-4241-b7a7-464aeb6ed752,,submitted,2025-08-13 10:41:54.372,4UJ23BUBLD77JPG2
a2ae2f7b-3455-4a38-8632-ad7c2b87fbea,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,c8303991-6637-47f8-9144-8a38071905db,submitted,openRev1,2025-08-13 11:51:17.055,SFB2VPYZKPQ7XEGT
0027b3d0-76e5-4cbc-b4c5-8c76c695a7c9,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,fe2169f5-b6cd-4241-b7a7-464aeb6ed752,submitted,openRev1,2025-08-13 11:53:26.365,SFB2VPYZKPQ7XEGT
b33c024a-3ec9-4a22-aa46-d36ec7d887dc,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,c8303991-6637-47f8-9144-8a38071905db,openRev1,openRev2,2025-08-13 12:06:01.309,G5LJ2CH9PRAMRT7X
1f2dd813-5809-4eba-a675-979a39173495,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,fe2169f5-b6cd-4241-b7a7-464aeb6ed752,openRev1,openRev2,2025-08-13 12:06:21.822,G5LJ2CH9PRAMRT7X
8c8b8287-6291-4ed3-8d0f-88c703602578,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,79d38989-fc0e-4b82-a3ee-4a3775d7c7d6,,submitted,2025-08-13 12:16:29.753,4UJ23BUBLD77JPG2
6d909cfd-75cb-4e69-929c-30e6f5006fcf,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,79d38989-fc0e-4b82-a3ee-4a3775d7c7d6,submitted,draft,2025-08-13 12:19:04.277,4UJ23BUBLD77JPG2
07902de2-405e-4c2b-abf0-86f516aad0dc,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,79d38989-fc0e-4b82-a3ee-4a3775d7c7d6,draft,submitted,2025-08-13 12:20:38.815,4UJ23BUBLD77JPG2
d8cf6cdc-5a18-41d5-95a4-ea896db9a5d1,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,ea1b0668-a085-40d5-9a39-6dac25ebe48e,,submitted,2025-08-13 12:36:42.039,4UJ23BUBLD77JPG2
55f5e3b5-61ed-426f-b767-848bdebd3543,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,ea1b0668-a085-40d5-9a39-6dac25ebe48e,submitted,draft,2025-08-13 12:40:24.867,4UJ23BUBLD77JPG2
4187ec0f-524b-4f40-a9b0-c3e76649e654,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,79d38989-fc0e-4b82-a3ee-4a3775d7c7d6,submitted,openRev1,2025-08-13 12:41:09.12,SFB2VPYZKPQ7XEGT
16d13941-ef4c-4763-8bd5-e47242c37c07,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,ea1b0668-a085-40d5-9a39-6dac25ebe48e,draft,submitted,2025-08-13 12:41:13.249,4UJ23BUBLD77JPG2
c2354021-610f-4709-afc8-d7ea99b1455b,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,ea1b0668-a085-40d5-9a39-6dac25ebe48e,submitted,openRev1,2025-08-13 12:42:08.731,SFB2VPYZKPQ7XEGT
1a6fe2de-06e1-465f-9c6c-8e9fe5ce84ab,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cf8e4bda-8147-4a37-8653-852692a83d1c,answeredRev1,answeredManager,2025-08-19 04:42:15.189,H4J29KZBMAKAE737
530d7f51-0e2e-4b39-a4ed-c99db305dd6d,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,3cc85ced-2c3b-4bca-8a97-9986d0a7e360,,submitted,2025-08-19 06:58:10.193,KNL28BHPJJMCM75F
24cf4faa-f893-4a4e-8d27-7b981232dbf7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,3cc85ced-2c3b-4bca-8a97-9986d0a7e360,submitted,draft,2025-08-19 07:03:08.997,KNL28BHPJJMCM75F
2f2d8d95-ea30-40b7-8454-f1d96ae3b606,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,cf8e4bda-8147-4a37-8653-852692a83d1c,answeredManager,closed,2025-08-19 07:20:15.708,U8Q2F3P4M3PWWQXF
780afe98-ad5d-4f97-a82a-61685513ceca,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,3cc85ced-2c3b-4bca-8a97-9986d0a7e360,draft,submitted,2025-08-19 07:25:24.834,KNL28BHPJJMCM75F
5023744c-b011-4451-be86-808719f46f36,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,3cc85ced-2c3b-4bca-8a97-9986d0a7e360,submitted,openRev1,2025-08-19 10:23:58.237,U8Q2F3P4M3PWWQXF
340bef74-72b4-4103-af7b-75066678f8be,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,3cc85ced-2c3b-4bca-8a97-9986d0a7e360,openRev1,submitted,2025-08-19 11:27:33.165,S762NMGBKUB423MM
90da44d4-8a71-4fd3-ac07-87f65d9dd84c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,3cc85ced-2c3b-4bca-8a97-9986d0a7e360,submitted,openRev1,2025-08-19 12:06:51.139,U8Q2F3P4M3PWWQXF
8c1694cf-3307-4628-a7a7-4fd4a24ad66a,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,3cc85ced-2c3b-4bca-8a97-9986d0a7e360,openRev1,openRev2,2025-08-19 12:07:06.364,U8Q2F3P4M3PWWQXF
6826ff1b-015b-4030-bc5d-fc229694fe28,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,2806d303-c642-48b1-af1e-7e81ffb890fc,,openRev1,2025-08-19 13:10:05.514,U8Q2F3P4M3PWWQXF
58eb5179-5c3b-4522-89b3-5c39f662deef,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,9a80afc6-80e4-4198-a70b-6dc9474cddc8,openRev1,openRev2,2025-08-26 05:39:34.339,G5LJ2CH9PRAMRT7X
f5cb8701-114b-46be-8fe8-466829c75b50,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,d3a76424-f074-4c44-8407-32ea935f177a,openRev1,openRev2,2025-08-26 06:31:01.882,S762NMGBKUB423MM
5a1d88e5-fde1-4902-8d18-f8aa4d8b0b22,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,d3a76424-f074-4c44-8407-32ea935f177a,openRev2,answeredRev1,2025-08-26 06:52:17.745,H4J29KZBMAKAE737
f744a198-e803-4851-8207-1cb51e5f91fc,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,d3a76424-f074-4c44-8407-32ea935f177a,answeredRev1,answeredManager,2025-08-26 06:52:51.014,H4J29KZBMAKAE737
75f2dc98-1c85-4825-a764-7ad84ae0e86b,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,e2dce441-b9cf-4d11-b0bf-3ce7ca23cdf4,openRev1,openRev2,2025-08-26 07:10:42.347,G5LJ2CH9PRAMRT7X
d5682052-5ff6-42a9-916d-18c688572893,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,ea1b0668-a085-40d5-9a39-6dac25ebe48e,openRev2,answeredRev1,2025-08-26 08:42:52.399,CMJ2N3U8MSMRM8ZA
aca7dcf8-8349-411f-befe-a633f174f733,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,ea1b0668-a085-40d5-9a39-6dac25ebe48e,answeredRev1,answeredManager,2025-08-26 08:56:54.216,G5LJ2CH9PRAMRT7X
c4245dea-6d88-4529-b0f0-02352e077e14,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,e2dce441-b9cf-4d11-b0bf-3ce7ca23cdf4,openRev2,answeredRev1,2025-08-26 09:19:24.194,G5LJ2CH9PRAMRT7X
475ef679-0420-4147-884f-820f7385e4b5,bf996092-8d66-408a-8d8e-5065ca3330c2,f6ab14eb-1a66-4ea5-8a0f-0afbda444403,e2dce441-b9cf-4d11-b0bf-3ce7ca23cdf4,answeredRev1,answeredManager,2025-08-26 09:19:40.028,G5LJ2CH9PRAMRT7X
fdd9f1cb-4499-4b61-9214-f85333cea4b7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,122c766e-4a34-4a13-8641-637176d1ce2c,,draft,2025-05-10 00:10:00.792,CMJ2N3U8MSMRM8ZA
75e50079-a87a-412d-81ca-42228b5fc56a,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,b6c962b1-dc41-4ce0-a21f-9bbfcfbea40a,,draft,2025-05-10 00:11:14.621,CMJ2N3U8MSMRM8ZA
c7ffa6ea-ff6b-4f20-a3ae-eba095bf955e,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,bb9665af-a15e-4e99-8e86-9e5464b23c45,,open,2025-05-10 06:20:50.815,U8Q2F3P4M3PWWQXF
50bf54d1-e5be-4564-9ed5-271b40e0d6e6,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,bb9665af-a15e-4e99-8e86-9e5464b23c45,open,answered,2025-05-10 06:30:28.98,U8Q2F3P4M3PWWQXF
54a0c046-d556-4c8f-bc04-3c96df1ae044,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,bb9665af-a15e-4e99-8e86-9e5464b23c45,answered,open,2025-05-10 06:32:40.586,U8Q2F3P4M3PWWQXF
