rfi_id,bim360_account_id,bim360_project_id,user_id
346cb945-c348-4f4c-8402-11dc4e7e4628,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,HJQ2F2PVKF9BT95Z
346cb945-c348-4f4c-8402-11dc4e7e4628,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,YJV2UM8AM54LC85B
45153a66-5422-4e2f-9a8e-0e3713ff9d2f,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,UVZ2LVH7JFCRPWMD
45153a66-5422-4e2f-9a8e-0e3713ff9d2f,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,YJV2UM8AM54LC85B
45153a66-5422-4e2f-9a8e-0e3713ff9d2f,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,D5ZKMDH5JP7L
45153a66-5422-4e2f-9a8e-0e3713ff9d2f,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,CMJ2N3U8MSMRM8ZA
45153a66-5422-4e2f-9a8e-0e3713ff9d2f,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,3NGJNZCXN8PBNTRV
4dbed860-0879-4aa4-9a98-1f20405dd952,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,UVZ2LVH7JFCRPWMD
4dbed860-0879-4aa4-9a98-1f20405dd952,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,DQ72WAMCK3PT3T58
4dbed860-0879-4aa4-9a98-1f20405dd952,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,D5ZKMDH5JP7L
4dbed860-0879-4aa4-9a98-1f20405dd952,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,CMJ2N3U8MSMRM8ZA
53f61369-aaca-4d22-952f-b49d2e81fbf4,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,3AJ2UBWNPMNWLHCM
53f61369-aaca-4d22-952f-b49d2e81fbf4,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,3NGJNZCXN8PBNTRV
53f61369-aaca-4d22-952f-b49d2e81fbf4,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,CMJ2N3U8MSMRM8ZA
53f61369-aaca-4d22-952f-b49d2e81fbf4,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,D5ZKMDH5JP7L
53f61369-aaca-4d22-952f-b49d2e81fbf4,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,HJQ2F2PVKF9BT95Z
53f61369-aaca-4d22-952f-b49d2e81fbf4,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,UVZ2LVH7JFCRPWMD
64d26f6f-7580-4bc1-98ba-8ae54eed99fb,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,UVZ2LVH7JFCRPWMD
64d26f6f-7580-4bc1-98ba-8ae54eed99fb,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,3NGJNZCXN8PBNTRV
64d26f6f-7580-4bc1-98ba-8ae54eed99fb,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,D5ZKMDH5JP7L
64d26f6f-7580-4bc1-98ba-8ae54eed99fb,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,CMJ2N3U8MSMRM8ZA
64d26f6f-7580-4bc1-98ba-8ae54eed99fb,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,HJQ2F2PVKF9BT95Z
87adb94e-c40f-4f41-be00-b99e961003af,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,UVZ2LVH7JFCRPWMD
87adb94e-c40f-4f41-be00-b99e961003af,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,DQ72WAMCK3PT3T58
87adb94e-c40f-4f41-be00-b99e961003af,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,CMJ2N3U8MSMRM8ZA
87adb94e-c40f-4f41-be00-b99e961003af,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,3NGJNZCXN8PBNTRV
