id,rfi_id,bim360_account_id,bim360_project_id,entity_id,entity_type,display_name,created_at,created_by,deleted_at,deleted_by
6547f006-addd-40bf-a9d8-3e968cc4aae2,05050ce4-7eb8-47c5-b0d7-2463271de5c6,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,68bdf1d7-ac9a-4605-91d1-03bb7e29a6fd,rfiResponse,1) VDN-S-TA-STP-101-GFC.pdf,2025-06-02 04:05:59,67E2T63RRMUGH3NG,,
54e6c369-d399-4f9b-835f-26ef8a3c0458,bb9665af-a15e-4e99-8e86-9e5464b23c45,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,bb9665af-a15e-4e99-8e86-9e5464b23c45,rfiOfficialResponse,RFI 16.pdf,2025-05-10 06:30:28,U8Q2F3P4M3PWWQXF,,
3d8ee8f3-418e-408b-b70e-9fe59a6a3e36,f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,rfiOfficialResponse,4)  VDN-S-TA-FD-405-GFC - RAFT-4 DETAILS (R2).pdf,2025-06-09 05:18:12,67E2T63RRMUGH3NG,,
5ad9a9b8-5c8a-4c8c-98d8-3d60fbfd5553,f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,f605a63b-e2dd-47bc-9ecd-f071b7aadeb7,rfiOfficialResponse,4)  VDN-S-TA-FD-405-GFC RAFT-4 DETAILS (R2).dwg,2025-06-09 05:18:12,67E2T63RRMUGH3NG,,
0b790376-404a-418e-87d9-daea86ccb3a2,45153a66-5422-4e2f-9a8e-0e3713ff9d2f,bf996092-8d66-408a-8d8e-5065ca3330c2,f679f4cf-c089-4a2b-9b84-b14129630601,45153a66-5422-4e2f-9a8e-0e3713ff9d2f,rfiOfficialResponse,GZB-S-TA-MISC-11.01-GFC.pdf,2025-06-10 14:55:50,FM42EJFZPNC5F3HF,,
59b22729-94a4-4d57-b28e-60741e19cfc7,86d9b4a1-5f2b-4586-94a4-b228db89c15c,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,86d9b4a1-5f2b-4586-94a4-b228db89c15c,rfiOfficialResponse,Response to RFI-29.pdf,2025-07-22 05:23:14,G5LJ2CH9PRAMRT7X,,
0e0f911e-1182-4201-8647-c3b33d4eacd0,adf43e5c-df5e-4ec0-8266-ca4458007f25,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,adf43e5c-df5e-4ec0-8266-ca4458007f25,rfiOfficialResponse,VDN-S-TA-ST1-101-GFC STAIR CASE LAYOUT & DETAILS_ST1.dwg,2025-08-26 14:31:05,67E2T63RRMUGH3NG,,
4b64db91-6c03-4c05-80dd-2e7bb23ab89a,adf43e5c-df5e-4ec0-8266-ca4458007f25,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,adf43e5c-df5e-4ec0-8266-ca4458007f25,rfiOfficialResponse,VDN-S-TA-ST1-101-GFC STAIR CASE LAYOUT & DETAILS_ST1-VDN-S-TA-ST1-101.pdf,2025-08-26 14:31:05,67E2T63RRMUGH3NG,,
05a5d12f-7dcb-4307-a703-e93a7979ac82,16f0e834-6a58-48ab-b7f8-2c678dcbffaa,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,c1075d0b-e2a9-4b22-9b1c-49e927cd7ba0,rfiResponse,1) VDN-S-TA-1B-101 & 102 -GFC 1ST BASEMENT SLAB  (-9375 SSL.) 21.05.25 (R1).dwg,2025-05-26 14:23:39,67E2T63RRMUGH3NG,,
f2a16bb9-7629-40fc-9e21-817c4ebfffa4,16f0e834-6a58-48ab-b7f8-2c678dcbffaa,bf996092-8d66-408a-8d8e-5065ca3330c2,967e785d-d83c-490b-8d6a-2ed926c956ac,c1075d0b-e2a9-4b22-9b1c-49e927cd7ba0,rfiResponse,1) VDN-S-TA-1B-102-GFC 1ST BASEMENT SLAB  (-9375 SSL.)  (R1).pdf,2025-05-26 14:23:39,67E2T63RRMUGH3NG,,
